cod_partida;partida1;generica;especifica;subespecifica;denominacion;cod_tipocuenta;Estado;UltimoUsuario;UltimaFecha;tipo;nivel
312.11.04.00;12;11;4;0;INCREMENTO POR REESTRUCTURACION Y/O REFINANCIAMIENTO DE LA DEUDA PUBLICA EXTERNA DE CORTO PLAZO EN LARGO PLAZO;3;A;;0000-00-00 00:00:00;D;4
312.11.05.00;12;11;5;0;INCREMENTO DE LA DEUDA PUBLICA POR DISTRIBUIR;3;A;;0000-00-00 00:00:00;D;4
312.11.05.01;12;11;5;1;INCREMENTO DE LA DEUDA PUBLICA INTERNA POR DISTRIBUIR;3;A;;0000-00-00 00:00:00;D;5
312.11.05.02;12;11;5;2;INCREMENTO DE LA DEUDA PUBLICA EXTERNA POR DISTRIBUIR;3;A;;0000-00-00 00:00:00;D;5
312.99.00.00;12;99;0;0;INCREMENTO DE OTROS PASIVOS;3;A;;0000-00-00 00:00:00;T;3
312.99.01.00;12;99;1;0;INCREMENTO DE OTROS PASIVOS A CORTO PLAZO;3;A;;0000-00-00 00:00:00;D;4
312.99.02.00;12;99;2;0;INCREMENTO DE OTROS PASIVOS A MEDIANO Y LARGO PLAZO;3;A;;0000-00-00 00:00:00;D;4
313.00.00.00;13;0;0;0;INCREMENTO DEL PATRIMONIO;3;A;;0000-00-00 00:00:00;T;2
313.01.00.00;13;1;0;0;INCREMENTO DEL CAPITAL;3;A;;0000-00-00 00:00:00;T;3
313.01.01.00;13;1;1;0;INCREMENTO DEL CAPITAL FISCAL E INSTITUCIONAL;3;A;;0000-00-00 00:00:00;D;4
313.01.02.00;13;1;2;0;INCREMENTO DE APORTES POR CAPITALIZAR;3;A;;0000-00-00 00:00:00;D;4
313.01.03.00;13;1;3;0;INCREMENTO DE DIVIDENDOS A DISTRIBUIR;3;A;;0000-00-00 00:00:00;D;4
313.02.00.00;13;2;0;0;INCREMENTO DE RESERVAS;3;A;;0000-00-00 00:00:00;D;3
313.02.01.00;13;2;1;0;INCREMENTO DE RESERVAS;3;A;;0000-00-00 00:00:00;D;4
313.03.00.00;13;3;0;0;AJUSTES POR INFLACION;3;A;;0000-00-00 00:00:00;T;3
313.03.01.00;13;3;1;0;AJUSTES POR INFLACION;3;A;;0000-00-00 00:00:00;D;4
313.04.00.00;13;4;0;0;INCREMENTO DE RESULTADOS;3;A;;0000-00-00 00:00:00;T;3
313.04.01.00;13;4;1;0;INCREMENTO DE RESULTADOS ACUMULADOS;3;A;;0000-00-00 00:00:00;D;4
313.04.02.00;13;4;2;0;INCREMENTO DE RESULTADOS DEL EJERCICIO;3;A;;0000-00-00 00:00:00;D;4
400.00.00.00;0;0;0;0;EGRESOS;4;A;;0000-00-00 00:00:00;T;1
401.00.00.00;1;0;0;0;GASTOS DE PERSONAL;4;A;;0000-00-00 00:00:00;T;2
401.01.00.00;1;1;0;0;SUELDOS, SALARIOS Y OTRAS RETRIBUCIONES;4;A;;0000-00-00 00:00:00;T;3
401.01.01.00;1;1;1;0;SUELDOS BASICOS PERSONAL FIJO A TIEMPO COMPLETO;4;A;;0000-00-00 00:00:00;D;4
401.01.02.00;1;1;2;0;SUELDOS BASICOS PERSONAL FIJO A TIEMPO PARCIAL;4;A;;0000-00-00 00:00:00;D;4
401.01.03.00;1;1;3;0;SUPLENCIAS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.01.08.00;1;1;8;0;SUELDO AL PERSONAL EN TRAMITE DE NOMBRAMIENTO;4;A;;0000-00-00 00:00:00;D;4
401.01.09.00;1;1;9;0;REMUNERACIONES AL PERSONAL EN PERIODO DE DISPONIBILIDAD;4;A;;0000-00-00 00:00:00;D;4
401.01.10.00;1;1;10;0;SALARIOS A OBREROS EN PUESTOS PERMANENTES A TIEMPO COMPLETO;4;A;;0000-00-00 00:00:00;D;4
401.01.11.00;1;1;11;0;SALARIOS A OBREROS EN PUESTOS PERMANENTES A TIEMPO PARCIAL;4;A;;0000-00-00 00:00:00;D;4
401.01.12.00;1;1;12;0;SALARIOS A OBREROS EN PUESTOS NO PERMANENTES;4;A;;0000-00-00 00:00:00;D;4
401.01.13.00;1;1;13;0;SUPLENCIAS A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.01.18.00;1;1;18;0;REMUNERACIONES AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.01.19.00;1;1;19;0;RETRIBUCIONES POR BECAS - SALARIOS, BOLSAS DE TRABAJO, PASANTIAS Y SIMILARES;4;A;;0000-00-00 00:00:00;D;4
401.01.20.00;1;1;20;0;SUELDO DEL PERSONAL MILITAR PROFESIONAL;4;A;;0000-00-00 00:00:00;D;4
401.01.21.00;1;1;21;0;SUELDO O RACION DEL PERSONAL MILITAR NO PROFESIONAL;4;A;;0000-00-00 00:00:00;D;4
401.01.22.00;1;1;22;0;SUELDO DEL PERSONAL MILITAR DE RESERVA;4;A;;0000-00-00 00:00:00;D;4
401.01.27.00;1;1;27;0;REMUNERACIONES A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.01.28.00;1;1;28;0;SUPLENCIAS A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.01.29.00;1;1;29;0;DIETAS;4;A;;0000-00-00 00:00:00;D;4
401.01.30.00;1;1;30;0;RETRIBUCION AL PERSONAL DE RESERVA;4;A;;0000-00-00 00:00:00;D;4
401.01.99.00;1;1;99;0;OTRAS RETRIBUCIONES;4;A;;0000-00-00 00:00:00;D;4
401.02.00.00;1;2;0;0;COMPENSACIONES PREVISTAS EN LAS ESCALAS DE SUELDOS Y SALARIOS;4;A;;0000-00-00 00:00:00;T;3
401.02.01.00;1;2;1;0;COMPENSACIONES PREVISTAS EN LAS ESCALAS DE SUELDOS AL PERSONAL EMPLEADO FIJO A TIEMPO COMPLETO;4;A;;0000-00-00 00:00:00;D;4
401.02.02.00;1;2;2;0;COMPENSACIONES PREVISTAS EN LAS ESCALAS DE SUELDOS AL PERSONAL EMPLEADO FIJO A TIEMPO PARCIAL;4;A;;0000-00-00 00:00:00;D;4
401.02.03.00;1;2;3;0;COMPENSACIONES PREVISTAS EN LAS ESCALAS DE SALARIOS AL PERSONAL OBRERO FIJO A TIEMPO COMPLETO;4;A;;0000-00-00 00:00:00;D;4
401.02.04.00;1;2;4;0;COMPENSACIONES PREVISTAS EN LAS ESCALAS DE SALARIOS AL PERSONAL OBRERO FIJO A TIEMPO PARCIAL;4;A;;0000-00-00 00:00:00;D;4
401.02.05.00;1;2;5;0;COMPENSACIONES PREVISTAS EN LAS ESCALAS DE SUELDOS AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.03.00.00;1;3;0;0;PRIMAS A EMPLEADOS, OBREROS, PERSONAL MILITAR Y PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;T;3
401.03.01.00;1;3;1;0;PRIMAS POR MERITO A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.02.00;1;3;2;0;PRIMAS DE TRANSPORTE A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.03.00;1;3;3;0;PRIMAS POR HOGAR A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.04.00;1;3;4;0;PRIMAS POR HIJOS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.05.00;1;3;5;0;PRIMAS POR ALQUILERES A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.06.00;1;3;6;0;PRIMAS POR RESIDENCIA A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.07.00;1;3;7;0;PRIMAS POR CATEGORIA DE ESCUELAS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.08.00;1;3;8;0;PRIMAS DE PROFESIONALIZACION A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.09.00;1;3;9;0;PRIMAS POR ANTIG;4;A;;0000-00-00 00:00:00;D;4
401.03.10.00;1;3;10;0;PRIMAS POR JERARQUIA O RESPONSABILIDAD EN EL CARGO;4;A;;0000-00-00 00:00:00;D;4
401.03.11.00;1;3;11;0;PRIMAS AL PERSONAL EN SERVICIO EN EL EXTERIOR;4;A;;0000-00-00 00:00:00;D;4
401.03.16.00;1;3;16;0;PRIMAS POR MERITO A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.03.17.00;1;3;17;0;PRIMAS DE TRANSPORTE A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.03.18.00;1;3;18;0;PRIMAS POR HOGAR A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.03.19.00;1;3;19;0;PRIMAS POR HIJOS DE OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.03.20.00;1;3;20;0;PRIMAS POR RESIDENCIA A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.03.21.00;1;3;21;0;PRIMAS POR ANTIG;4;A;;0000-00-00 00:00:00;D;4
401.03.22.00;1;3;22;0;PRIMAS DE PROFESIONALIZACION A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.03.26.00;1;3;26;0;PRIMAS POR HIJOS AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.03.27.00;1;3;27;0;PRIMAS DE PROFESIONALIZACION AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.03.28.00;1;3;28;0;PRIMAS POR ANTIG;4;A;;0000-00-00 00:00:00;D;4
401.03.29.00;1;3;29;0;PRIMAS POR POTENCIAL DE ASCENSO AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.03.30.00;1;3;30;0;PRIMAS POR FRONTERA Y SITIOS INHOSPITOS AL PERSONAL MILITAR Y DE SEGURIDAD;4;A;;0000-00-00 00:00:00;D;4
401.03.31.00;1;3;31;0;PRIMAS POR RIESGO AL PERSONAL MILITAR Y DE SEGURIDAD;4;A;;0000-00-00 00:00:00;D;4
401.03.36.00;1;3;36;0;PRIMAS A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.03.97.00;1;3;97;0;OTRAS PRIMAS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.03.98.00;1;3;98;0;OTRAS PRIMAS A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.03.99.00;1;3;99;0;OTRAS PRIMAS AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.04.00.00;1;4;0;0;COMPLEMENTOS DE SUELDOS Y SALARIOS;4;A;;0000-00-00 00:00:00;T;3
401.04.01.00;1;4;1;0;COMPLEMENTO A EMPLEADOS POR HORAS EXTRAORDINARIAS O POR SOBRE TIEMPO;4;A;;0000-00-00 00:00:00;D;4
401.04.02.00;1;4;2;0;COMPLEMENTO A EMPLEADOS POR TRABAJO NOCTURNO;4;A;;0000-00-00 00:00:00;D;4
401.04.03.00;1;4;3;0;COMPLEMENTO A EMPLEADOS POR GASTOS DE ALIMENTACION;4;A;;0000-00-00 00:00:00;D;4
401.04.04.00;1;4;4;0;COMPLEMENTO A EMPLEADOS POR GASTOS DE TRANSPORTE;4;A;;0000-00-00 00:00:00;D;4
401.04.05.00;1;4;5;0;COMPLEMENTO A EMPLEADOS POR GASTOS DE REPRESENTACION;4;A;;0000-00-00 00:00:00;D;4
401.04.06.00;1;4;6;0;COMPLEMENTO A EMPLEADOS POR COMISION DE SERVICIOS;4;A;;0000-00-00 00:00:00;D;4
401.04.07.00;1;4;7;0;BONIFICACION A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.04.08.00;1;4;8;0;BONO COMPENSATORIO DE ALIMENTACION A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.04.09.00;1;4;9;0;BONO COMPENSATORIO DE TRANSPORTE A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.04.14.00;1;4;14;0;COMPLEMENTO A OBREROS POR HORAS EXTRAORDINARIAS O POR SOBRE TIEMPO;4;A;;0000-00-00 00:00:00;D;4
401.04.15.00;1;4;15;0;COMPLEMENTO A OBREROS POR TRABAJO O JORNADA NOCTURNA;4;A;;0000-00-00 00:00:00;D;4
401.04.16.00;1;4;16;0;COMPLEMENTO A OBREROS POR GASTOS DE ALIMENTACION;4;A;;0000-00-00 00:00:00;D;4
401.04.17.00;1;4;17;0;COMPLEMENTO A OBREROS POR GASTOS DE TRANSPORTE;4;A;;0000-00-00 00:00:00;D;4
401.04.18.00;1;4;18;0;BONO COMPENSATORIO DE ALIMENTACION A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.04.19.00;1;4;19;0;BONO COMPENSATORIO DE TRANSPORTE A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.04.24.00;1;4;24;0;COMPLEMENTO AL PERSONAL CONTRATADO POR HORAS EXTRAORDINARIAS O POR SOBRE TIEMPO;4;A;;0000-00-00 00:00:00;D;4
401.04.25.00;1;4;25;0;COMPLEMENTO AL PERSONAL CONTRATADO POR GASTOS DE ALIMENTACION;4;A;;0000-00-00 00:00:00;D;4
401.04.26.00;1;4;26;0;BONO COMPENSATORIO DE ALIMENTACION AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.04.27.00;1;4;27;0;BONO COMPENSATORIO DE TRANSPORTE AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.04.32.00;1;4;32;0;COMPLEMENTO AL PERSONAL MILITAR POR GASTOS DE ALIMENTACION;4;A;;0000-00-00 00:00:00;D;4
401.04.33.00;1;4;33;0;COMPLEMENTO AL PERSONAL MILITAR POR GASTOS DE TRANSPORTE;4;A;;0000-00-00 00:00:00;D;4
401.04.34.00;1;4;34;0;COMPLEMENTO AL PERSONAL MILITAR EN EL EXTERIOR;4;A;;0000-00-00 00:00:00;D;4
401.04.35.00;1;4;35;0;BONO COMPENSATORIO DE ALIMENTACION AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.04.40.00;1;4;40;0;COMPLEMENTO A PARLAMENTARIOS POR GASTOS DE ALIMENTACION;4;A;;0000-00-00 00:00:00;D;4
401.04.41.00;1;4;41;0;COMPLEMENTO A PARLAMENTARIOS POR GASTOS DE TRANSPORTE;4;A;;0000-00-00 00:00:00;D;4
401.04.42.00;1;4;42;0;COMPLEMENTO A PARLAMENTARIOS POR GASTOS DE REPRESENTACION;4;A;;0000-00-00 00:00:00;D;4
401.04.96.00;1;4;96;0;OTROS COMPLEMENTOS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.04.97.00;1;4;97;0;OTROS COMPLEMENTOS A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.04.98.00;1;4;98;0;OTROS COMPLEMENTOS AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.04.99.00;1;4;99;0;OTROS COMPLEMENTOS AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.05.00.00;1;5;0;0;AGUINALDOS, UTILIDADES O BONIFICACION LEGAL, Y BONO VACACIONAL A EMPLEADOS, OBREROS, CONTRATADOS, PERSONAL MILITAR Y PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;T;3
401.05.01.00;1;5;1;0;AGUINALDOS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.05.02.00;1;5;2;0;UTILIDADES LEGALES Y CONVENCIONALES A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.05.03.00;1;5;3;0;BONO VACACIONAL A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.05.04.00;1;5;4;0;AGUINALDOS A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.05.05.00;1;5;5;0;UTILIDADES LEGALES Y CONVENCIONALES A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.05.06.00;1;5;6;0;BONO VACACIONAL A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.05.07.00;1;5;7;0;AGUINALDOS AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.05.08.00;1;5;8;0;BONO VACACIONAL AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.05.09.00;1;5;9;0;AGUINALDOS AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.05.10.00;1;5;10;0;BONO VACACIONAL AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.05.11.00;1;5;11;0;AGUINALDOS A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.05.12.00;1;5;12;0;BONO VACACIONAL A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.06.00.00;1;6;0;0;APORTES PATRONALES Y LEGALES POR EMPLEADOS, OBREROS, PERSONAL MILITAR Y PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;T;3
401.06.01.00;1;6;1;0;APORTE PATRONAL AL INSTITUTO VENEZOLANO DE LOS SEGUROS SOCIALES (IVSS) POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.06.02.00;1;6;2;0;APORTE PATRONAL AL INSTITUTO DE PREVISION Y ASISTENCIA SOCIAL PARA EL PERSONAL DEL MINISTERIO DE EDUCACION (IPASME) POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.06.03.00;1;6;3;0;APORTE PATRONAL AL FONDO DE JUBILACIONES POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.06.04.00;1;6;4;0;APORTE PATRONAL AL FONDO DE SEGURO DE PARO FORZOSO POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.06.05.00;1;6;5;0;APORTE PATRONAL AL FONDO DE AHORRO HABITACIONAL POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.06.10.00;1;6;10;0;APORTE PATRONAL AL INSTITUTO VENEZOLANO DE LOS SEGUROS SOCIALES (IVSS) POR OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.06.11.00;1;6;11;0;APORTE PATRONAL AL FONDO DE JUBILACIONES POR OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.06.12.00;1;6;12;0;APORTE PATRONAL AL FONDO DE SEGURO DE PARO FORZOSO POR OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.06.13.00;1;6;13;0;APORTE PATRONAL AL FONDO DE AHORRO HABITACIONAL POR OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.06.18.00;1;6;18;0;APORTE PATRONAL A LOS ORGANISMOS DE SEGURIDAD SOCIAL POR LOS TRABAJADORES LOCALES EMPLEADOS EN LAS REPRESENTACIONES DE VENEZUELA EN EL EXTERIOR;4;A;;0000-00-00 00:00:00;D;4
401.06.19.00;1;6;19;0;APORTE PATRONAL AL FONDO DE AHORRO HABITACIONAL POR PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.06.24.00;1;6;24;0;APORTE LEGAL AL FONDO DE AHORRO HABITACIONAL A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.06.96-00;1;6;96;0;OTROS APORTES LEGALES POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.06.97-00;1;6;97;0;OTROS APORTES LEGALES POR OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.06.98-00;1;6;98;0;OTROS APORTES LEGALES POR PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.06.99.00;1;6;99;0;OTROS APORTES LEGALES POR PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.07.00.00;1;7;0;0;ASISTENCIA SOCIO-ECONOMICA A EMPLEADOS, OBREROS, CONTRATADOS, PERSONAL MILITAR Y PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;T;3
401.07.01.00;1;7;1;0;CAPACITACION Y ADIESTRAMIENTO A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.02.00;1;7;2;0;BECAS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.03.00;1;7;3;0;AYUDAS POR MATRIMONIO A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.04.00;1;7;4;0;AYUDAS POR NACIMIENTO DE HIJOS A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.05.00;1;7;5;0;AYUDAS POR DEFUNCION A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.06.00;1;7;6;0;AYUDAS PARA MEDICINAS, GASTOS MEDICOS, ODONTOLOGICOS Y DE HOSPITALIZACION A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.07.00;1;7;7;0;APORTE PATRONAL A CAJAS DE AHORRO POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.08.00;1;7;8;0;APORTE PATRONAL AL SEGURO DE VIDA, ACCIDENTES PERSONALES, HOSPITALIZACION, CIRUGIA, MATERNIDAD (HCM) Y GASTOS FUNERARIOS POR EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.09.00;1;7;9;0;AYUDAS A EMPLEADOS PARA ADQUISICION DE UNIFORMES Y UTILES ESCOLARES DE SUS HIJOS;4;A;;0000-00-00 00:00:00;D;4
401.07.10.00;1;7;10;0;DOTACION DE UNIFORMES A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.11.00;1;7;11;0;APORTE PATRONAL PARA GASTOS DE GUARDERIAS Y PREESCOLAR PARA HIJOS DE EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.12.00;1;7;12;0;APORTES PARA LA ADQUISICION DE JUGUETES PARA LOS HIJOS DEL PERSONAL EMPLEADO;4;A;;0000-00-00 00:00:00;D;4
401.07.17.00;1;7;17;0;CAPACITACION Y ADIESTRAMIENTO A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.18.00;1;7;18;0;BECAS A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.19.00;1;7;19;0;AYUDAS POR MATRIMONIO DE OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.20.00;1;7;20;0;AYUDAS POR NACIMIENTO DE HIJOS DE OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.21.00;1;7;21;0;AYUDAS POR DEFUNCION A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.22.00;1;7;22;0;AYUDAS PARA MEDICINAS, GASTOS MEDICOS, ODONTOLOGICOS Y DE HOSPITALIZACION A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.23.00;1;7;23;0;APORTE PATRONAL A CAJAS DE AHORRO POR OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.24.00;1;7;24;0;APORTE PATRONAL AL SEGURO DE VIDA, ACCIDENTES PERSONALES, HOSPITALIZACION, CIRUGIA, MATERNIDAD (HCM) Y GASTOS FUNERARIOS POR OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.25.00;1;7;25;0;AYUDAS A OBREROS PARA ADQUISICION DE UNIFORMES Y UTILES ESCOLARES DE SUS HIJOS;4;A;;0000-00-00 00:00:00;D;4
401.07.26.00;1;7;26;0;DOTACION DE UNIFORMES A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.27.00;1;7;27;0;APORTE PATRONAL PARA GASTOS DE GUARDERIAS Y PREESCOLAR PARA HIJOS DE OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.28.00;1;7;28;0;APORTES PARA LA ADQUISICION DE JUGUETES PARA LOS HIJOS DEL PERSONAL OBRERO;4;A;;0000-00-00 00:00:00;D;4
401.07.33.00;1;7;33;0;ASISTENCIA SOCIO-ECONOMICA AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.07.34.00;1;7;34;0;CAPACITACION Y ADIESTRAMIENTO AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.35.00;1;7;35;0;BECAS AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.36.00;1;7;36;0;AYUDAS POR MATRIMONIO AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.37.00;1;7;37;0;AYUDAS POR NACIMIENTO DE HIJOS AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.38.00;1;7;38;0;AYUDAS POR DEFUNCION AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.39.00;1;7;39;0;AYUDAS PARA MEDICINAS, GASTOS MEDICOS, ODONTOLOGICOS Y DE HOSPITALIZACION AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.40.00;1;7;40;0;APORTE PATRONAL A CAJA DE AHORRO POR PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.41.00;1;7;41;0;APORTE PATRONAL AL SEGURO DE VIDA, ACCIDENTES PERSONALES, HOSPITALIZACION, CIRUGIA, MATERNIDAD (HCM) Y GASTOS FUNERARIOS PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.42.00;1;7;42;0;AYUDAS AL PERSONAL MILITAR PARA ADQUISICION DE UNIFORMES Y UTILES ESCOLARES DE SUS HIJOS;4;A;;0000-00-00 00:00:00;D;4
401.07.43.00;1;7;43;0;APORTES PARA LA ADQUISICION DE JUGUETES PARA LOS HIJOS DEL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.48.00;1;7;48;0;AYUDAS PARA MEDICINAS, GASTOS MEDICOS, ODONTOLOGICOS Y DE HOSPITALIZACION DE PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.07.49.00;1;7;49;0;APORTE A CAJAS DE AHORRO POR PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.07.50.00;1;7;50;0;APORTE PATRONAL AL SEGURO DE VIDA, ACCIDENTES PERSONALES, HOSPITALIZACION, CIRUGIA, MATERNIDAD (HCM) Y GASTOS FUNERARIOS POR PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.07.51.00;1;7;51;0;CAPACITACION Y ADIESTRAMIENTO A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.07.96.00;1;7;96;0;OTRAS SUBVENCIONES A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.07.97.00;1;7;97;0;OTRAS SUBVENCIONES A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.07.98.00;1;7;98;0;OTRAS SUBVENCIONES AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.07.99.00;1;7;99;0;OTRAS SUBVENCIONES A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.08.00.00;1;8;0;0;PRESTACIONES SOCIALES E INDEMNIZACIONES A EMPLEADOS, OBREROS, CONTRATADOS, PERSONAL MILITAR Y PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;T;3
401.08.01.00;1;8;1;0;PRESTACIONES SOCIALES E INDEMNIZACIONES A EMPLEADOS;4;A;;0000-00-00 00:00:00;D;4
401.08.02.00;1;8;2;0;PRESTACIONES SOCIALES E INDEMNIZACIONES A OBREROS;4;A;;0000-00-00 00:00:00;D;4
401.08.03.00;1;8;3;0;PRESTACIONES SOCIALES E INDEMNIZACIONES AL PERSONAL CONTRATADO;4;A;;0000-00-00 00:00:00;D;4
401.08.04.00;1;8;4;0;PRESTACIONES SOCIALES E INDEMNIZACIONES AL PERSONAL MILITAR;4;A;;0000-00-00 00:00:00;D;4
401.08.05.00;1;8;5;0;PRESTACIONES SOCIALES E INDEMNIZACIONES A PARLAMENTARIOS;4;A;;0000-00-00 00:00:00;D;4
401.09.00.00;1;9;0;0;CAPACITACION Y ADIESTRAMIENTO REALIZADO POR PERSONAL DEL ORGANISMO;4;A;;0000-00-00 00:00:00;T;3
